"","word","freq"
"계약서","계약서",7
"공문","공문",7
"공설운동장","공설운동장",7
"공영주차장","공영주차장",7
"공회","공회",7
"과정","과정",7
"관계","관계",7
"급브레이크","급브레이크",7
"기간","기간",7
"기능","기능",7
"길가","길가",7
"년도","년도",7
"노동","노동",7
"노선","노선",7
"다면","다면",7
"대리","대리",7
"대상","대상",7
"대중교통","대중교통",7
"동성","동성",7
"뒷쪽","뒷쪽",7
"료됩니","료됩니",7
"맥도날드","맥도날드",7
"모여","모여",7
"목적","목적",7
"무리","무리",7
"미설치","미설치",7
"미흡","미흡",7
"배치","배치",7
"불이","불이",7
"불쾌","불쾌",7
"비장","비장",7
"삼계두산위브","삼계두산위브",7
"세대","세대",7
"소득","소득",7
"수시","수시",7
"시가","시가",7
"시급","시급",7
"시야","시야",7
"신호대기","신호대기",7
"쓰레","쓰레",7
"쓰레기통","쓰레기통",7
"않았","않았",7
"앞전","앞전",7
"업자","업자",7
"엘리베이터","엘리베이터",7
"예전","예전",7
"오고","오고",7
"오르막길","오르막길",7
"완료","완료",7
"외부","외부",7
"왼쪽","왼쪽",7
"우수관","우수관",7
"우회","우회",7
"유통기한","유통기한",7
"이장","이장",7
"인가","인가",7
"인원","인원",7
"임의","임의",7
"장사","장사",7
"정작","정작",7
"제재","제재",7
"제한","제한",7
"조명","조명",7
"좌측","좌측",7
"주거지","주거지",7
"주차장으","주차장으",7
"주촌면","주촌면",7
"진드기","진드기",7
"질문","질문",7
"취약","취약",7
"측량","측량",7
"치안","치안",7
"침해","침해",7
"큰소리","큰소리",7
"터미널","터미널",7
"파랑","파랑",7
"평일","평일",7
"학원","학원",7
"한국","한국",7
"합류","합류",7
"항시","항시",7
"행동","행동",7
"현실","현실",7
"혼잡","혼잡",7
"화단","화단",7
"화살표","화살표",7
"휴일","휴일",7
"가루","가루",6
"가정집","가정집",6
"각해","각해",6
"간이화","간이화",6
"간절","간절",6
"강풍","강풍",6
"개의","개의",6
"건축법","건축법",6
"것인지요","것인지요",6
"경비원","경비원",6
"계단","계단",6
"곡선","곡선",6
"공고","공고",6
